time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,cycle,class
197,48.0,0.0,3.5,0.5,9.0,0.0,17,1
198,48.0,0.0,4.5,0.5,8.5,0.5,17,1
199,48.0,0.0,5.25,0.43,9.0,0.0,17,1
200,48.0,0.0,6.0,0.0,8.75,0.43,17,1
201,48.0,0.0,7.0,0.0,8.0,0.71,17,1
202,48.0,0.0,6.5,0.5,9.25,0.43,17,1
203,48.0,0.0,5.33,1.25,8.33,0.47,17,1
204,48.0,0.0,5.25,0.43,8.25,0.83,17,1
205,48.0,0.0,5.5,0.87,9.0,0.0,17,1
206,48.0,0.0,6.0,0.0,9.25,0.43,17,1
207,48.0,0.0,6.33,0.47,9.25,0.43,17,1
208,48.0,0.0,6.0,0.0,9.5,0.5,17,1
209,48.0,0.0,6.0,0.0,9.25,0.43,17,1
210,48.0,0.0,6.25,0.43,9.25,0.43,17,1
211,48.0,0.0,7.67,0.47,9.0,0.0,17,1
212,48.0,0.0,8.0,0.0,9.0,0.71,17,1
213,48.0,0.0,7.75,0.43,8.75,0.43,17,1
214,48.0,0.0,6.75,0.43,9.25,0.43,17,1
215,48.0,0.0,6.0,0.0,9.67,0.47,17,1
216,48.0,0.0,6.0,0.0,9.67,0.47,17,1
217,48.0,0.0,5.5,0.5,10.0,0.82,17,1
218,48.0,0.0,5.0,0.71,8.25,0.83,17,1
219,48.0,0.0,5.0,0.0,8.0,0.82,17,1
220,48.0,0.0,6.8,1.17,8.75,0.43,17,1
221,48.0,0.0,9.0,0.0,9.0,0.0,17,1
222,48.0,0.0,9.0,2.45,5.5,2.5,17,1
223,48.0,0.0,5.67,1.7,6.5,1.66,17,1
224,48.0,0.0,6.0,0.0,7.5,0.5,17,1
225,48.0,0.0,6.25,0.43,7.25,0.83,17,1
226,48.0,0.0,4.75,1.48,6.75,0.83,17,1
227,48.0,0.0,2.75,0.43,6.25,0.43,17,1
228,48.0,0.0,4.0,1.22,4.75,1.09,17,1
229,48.0,0.0,5.75,0.43,7.75,1.64,17,1
230,48.0,0.0,5.33,0.47,7.67,1.25,17,1
231,48.25,0.43,4.0,2.16,2.0,0.0,17,1
232,48.0,0.0,2.67,1.25,2.33,0.47,17,1
233,48.0,0.0,2.75,1.09,0.0,0.0,17,1
234,48.0,0.0,1.0,0.0,0.0,0.0,17,1
235,48.0,0.0,1.5,0.5,0.0,0.0,17,1
236,48.0,0.0,4.0,1.87,0.0,0.0,17,1
237,48.0,0.0,6.75,1.3,3.67,1.89,17,1
238,48.0,0.0,5.25,1.48,5.33,0.47,17,1
239,48.0,0.0,3.75,0.83,5.0,1.41,17,1
240,48.0,0.0,4.0,0.0,5.0,1.58,17,1
241,48.0,0.0,1.0,0.0,8.0,0.82,17,1
242,48.0,0.0,2.0,0.0,8.75,0.43,17,1
243,48.0,0.0,4.0,0.71,9.33,0.47,17,1
244,48.0,0.0,2.0,0.0,8.67,0.47,17,1
245,48.0,0.0,1.75,0.43,8.5,0.5,17,1
246,48.0,0.0,1.5,0.5,9.25,0.43,17,1
247,48.0,0.0,1.5,0.5,9.33,0.47,17,1
248,48.0,0.0,1.0,0.0,9.0,0.0,17,1
249,48.0,0.0,1.5,0.5,9.33,0.47,17,1
250,48.0,0.0,2.0,0.0,9.0,0.0,17,1
251,48.0,0.0,1.33,0.47,9.0,0.0,17,1
252,48.0,0.0,1.5,0.5,9.33,0.47,17,1
253,48.0,0.0,1.0,0.0,9.25,0.43,17,1
254,48.0,0.0,0.0,0.0,9.0,0.0,17,1
255,48.0,0.0,0.0,0.0,8.75,0.43,17,1
256,48.0,0.0,0.0,0.0,8.67,0.47,17,1
257,48.0,0.0,0.0,0.0,8.75,0.43,17,1
258,48.0,0.0,0.0,0.0,8.67,0.47,17,1
259,48.0,0.0,0.0,0.0,9.25,0.83,17,1
260,48.0,0.0,0.0,0.0,9.25,0.43,17,1
261,48.0,0.0,1.0,0.0,9.5,0.5,17,1
262,48.0,0.0,1.0,0.0,9.0,0.0,17,1
263,48.0,0.0,0.0,0.0,9.5,0.5,17,1
264,48.0,0.0,0.0,0.0,9.5,0.87,17,1
265,48.0,0.0,1.0,0.0,9.5,0.5,17,1
266,48.0,0.0,1.0,0.0,10.0,1.0,17,1
267,48.0,0.0,1.0,0.0,9.5,0.5,17,1
268,48.0,0.0,1.0,0.0,9.5,0.5,17,1
269,48.0,0.0,1.0,0.0,9.33,0.47,17,1
270,48.0,0.0,1.25,0.43,10.25,0.83,17,1
271,48.0,0.0,1.0,0.0,9.67,0.47,17,1
272,48.0,0.0,0.0,0.0,9.0,0.0,17,1
273,48.0,0.0,1.0,0.0,10.0,0.82,17,1
274,48.0,0.0,0.0,0.0,9.25,0.43,17,1
275,48.0,0.0,0.0,0.0,9.0,0.0,17,1
276,48.0,0.0,0.0,0.0,9.0,0.71,17,1
277,48.0,0.0,0.0,0.0,9.0,0.0,17,1
278,48.0,0.0,2.5,0.5,9.0,0.0,17,1
279,48.0,0.0,1.0,0.0,9.0,0.0,17,1
280,48.0,0.0,0.0,0.0,9.0,0.0,17,1
281,48.0,0.0,0.0,0.0,9.0,0.0,17,1
282,48.0,0.0,1.0,0.0,9.33,0.47,17,1
283,48.0,0.0,2.0,0.0,9.5,0.5,17,1
284,48.0,0.0,1.0,0.0,9.0,0.0,17,1
285,48.0,0.0,3.67,0.47,9.0,0.0,17,1
286,48.0,0.0,3.0,0.0,9.25,0.43,17,1
287,48.0,0.0,1.5,0.5,9.0,0.0,17,1
288,48.0,0.0,0.0,0.0,9.5,0.5,17,1
289,48.0,0.0,2.33,0.47,10.0,1.0,17,1
290,48.0,0.0,3.75,0.43,9.5,0.5,17,1
291,48.0,0.0,3.25,0.43,10.25,0.83,17,1
292,48.0,0.0,1.33,0.47,9.67,0.47,17,1
293,48.0,0.0,1.5,0.5,10.0,0.71,17,1
294,48.0,0.0,2.75,0.43,9.67,0.47,17,1
295,48.0,0.0,4.5,0.5,9.5,0.5,17,1
296,48.0,0.0,4.67,0.47,9.5,0.5,17,1
297,48.0,0.0,3.67,0.47,9.5,0.5,17,1
298,48.0,0.0,4.5,0.5,9.5,0.5,17,1
299,48.0,0.0,4.0,0.0,9.0,0.0,17,1
300,48.0,0.0,3.75,0.83,9.5,0.87,17,1
301,48.0,0.0,3.75,0.43,8.75,0.43,17,1
302,48.0,0.0,3.25,0.43,8.5,0.5,17,1
303,48.0,0.0,3.75,0.43,8.5,0.5,17,1
304,48.0,0.0,3.0,0.82,9.33,1.25,17,1
305,48.0,0.0,4.0,0.0,8.75,0.43,17,1
306,48.0,0.0,3.0,0.82,9.0,0.0,17,1
307,48.0,0.0,3.67,0.47,9.5,0.87,17,1
308,48.0,0.0,1.0,0.0,9.5,0.5,17,1
309,48.0,0.0,1.33,0.47,10.25,0.83,17,1
310,48.0,0.0,1.67,0.47,10.25,0.83,17,1
311,48.0,0.0,1.67,0.47,10.25,1.3,17,1
312,48.0,0.0,1.33,0.47,10.5,0.5,17,1
313,48.0,0.0,1.0,0.0,9.67,0.94,17,1
314,48.0,0.0,1.67,0.47,10.5,1.12,17,1
315,48.0,0.0,2.0,0.0,10.25,0.83,17,1
316,48.0,0.0,2.25,0.43,10.5,1.12,17,1
317,48.0,0.0,2.0,0.0,10.33,0.47,17,1
318,48.0,0.0,1.67,0.47,10.0,1.0,17,1
319,48.0,0.0,2.0,0.0,10.5,0.5,17,1
320,48.0,0.0,1.0,0.0,10.0,0.71,17,1
321,48.0,0.0,1.0,0.0,10.0,0.82,17,1
322,48.0,0.0,1.0,0.0,9.75,0.83,17,1
323,48.0,0.0,1.0,0.0,10.0,1.0,17,1
324,48.0,0.0,1.0,0.0,9.75,0.83,17,1
325,48.0,0.0,0.0,0.0,9.5,0.5,17,1
326,48.0,0.0,1.0,0.0,9.75,0.83,17,1
327,48.0,0.0,1.0,0.0,10.0,1.0,17,1
328,48.0,0.0,1.0,0.0,10.25,1.09,17,1
329,48.0,0.0,1.0,0.0,9.75,0.43,17,1
330,48.0,0.0,1.0,0.0,10.0,0.71,17,1
331,48.0,0.0,1.25,0.43,9.5,0.5,17,1
332,48.0,0.0,1.25,0.43,10.0,1.22,17,1
333,48.0,0.0,1.0,0.0,10.0,0.82,17,1
334,48.0,0.0,1.0,0.0,10.0,1.0,17,1
335,48.0,0.0,1.0,0.0,9.5,0.5,17,1
336,48.0,0.0,1.0,0.0,10.0,0.0,17,1
337,48.0,0.0,2.75,0.43,10.33,0.94,17,1
338,48.0,0.0,4.25,0.83,10.0,0.71,17,1
339,48.0,0.0,4.0,0.0,10.75,0.83,17,1
340,48.0,0.0,4.5,0.5,11.0,1.0,17,1
341,48.0,0.0,4.33,1.25,10.75,0.83,17,1
342,48.0,0.0,3.5,0.87,11.25,0.83,17,1
343,48.0,0.0,4.0,0.71,12.0,0.0,17,1
344,48.0,0.0,5.75,0.43,11.5,0.5,17,1
345,48.0,0.0,6.0,0.0,11.25,0.83,17,1
346,48.0,0.0,6.0,0.0,10.0,0.82,17,1
347,48.0,0.0,5.0,0.0,9.5,0.5,17,1
348,48.0,0.0,6.0,0.0,10.0,0.82,17,1
349,48.0,0.0,5.0,0.0,9.5,0.5,17,1
350,48.0,0.0,4.67,0.47,9.25,0.43,17,1
351,48.0,0.0,4.33,0.47,9.5,0.5,17,1
352,48.0,0.0,5.0,0.0,10.5,1.12,17,1
353,48.0,0.0,2.5,1.5,10.25,0.83,17,1
354,48.0,0.0,4.33,1.7,10.25,1.09,17,1
355,48.0,0.0,7.25,0.83,11.25,0.43,17,1
356,48.0,0.0,3.33,2.05,10.33,0.94,17,1
357,48.0,0.0,2.0,0.0,9.75,0.83,17,1
358,48.0,0.0,3.75,1.3,11.25,0.43,17,1
359,48.0,0.0,4.33,0.47,11.67,0.47,17,1
360,48.0,0.0,4.75,1.79,11.0,0.71,17,1
361,48.0,0.0,7.0,0.82,10.75,0.83,17,1
362,48.0,0.0,5.0,2.12,11.25,1.3,17,1
363,48.0,0.0,8.25,0.43,11.25,0.83,17,1
364,48.0,0.0,7.75,1.09,11.0,1.0,17,1
365,48.0,0.0,6.5,0.5,11.0,0.71,17,1
366,48.0,0.0,6.0,0.0,10.67,0.47,17,1
367,48.0,0.0,6.25,0.43,10.67,0.47,17,1
368,48.0,0.0,6.0,0.0,10.0,1.0,17,1
369,48.0,0.0,5.67,0.47,10.0,0.0,17,1
370,48.0,0.0,5.0,0.0,9.8,0.75,17,1
371,48.0,0.0,5.25,0.43,10.67,0.47,17,1
372,48.0,0.0,6.0,0.0,9.75,0.83,17,1
373,48.0,0.0,6.0,0.0,9.5,0.5,17,1
374,48.0,0.0,6.0,0.0,9.25,0.43,17,1
375,48.0,0.0,6.0,0.0,10.0,1.0,17,1
376,48.25,0.43,6.0,0.0,10.0,1.0,17,1
377,48.0,0.0,7.0,0.0,9.5,0.87,17,1
378,48.0,0.0,7.0,0.0,9.75,0.83,17,1
379,48.0,0.0,7.0,0.0,10.0,1.0,17,1
380,48.0,0.0,7.25,0.43,9.5,0.5,17,1
381,48.25,0.43,6.25,0.43,10.25,0.83,17,1
382,48.0,0.0,7.0,0.0,10.0,1.0,17,1
383,48.25,0.43,7.0,0.0,10.0,1.0,17,1
384,48.0,0.0,7.25,0.43,10.0,0.71,17,1
385,48.0,0.0,7.0,0.0,9.75,0.83,17,1
386,48.0,0.0,7.0,0.0,9.75,0.83,17,1
387,48.0,0.0,6.25,0.43,9.75,0.83,17,1
388,48.0,0.0,6.33,0.47,10.0,0.82,17,1
389,48.0,0.0,6.75,0.43,10.25,1.3,17,1
390,48.0,0.0,6.25,0.43,10.0,1.0,17,1
391,48.0,0.0,6.0,0.0,9.5,0.5,17,1
392,48.0,0.0,6.0,0.0,9.67,0.47,17,1
393,48.0,0.0,6.0,0.0,10.0,1.0,17,1
394,48.0,0.0,6.0,0.0,9.5,0.5,17,1
395,48.0,0.0,6.0,0.0,10.25,1.09,17,1
396,48.0,0.0,6.0,0.0,10.5,0.5,17,1
397,48.25,0.43,6.25,0.43,10.25,0.83,17,1
398,48.0,0.0,7.25,0.83,10.75,1.3,17,1
399,48.0,0.0,2.5,1.5,11.75,0.43,17,1
400,48.0,0.0,2.25,0.43,11.75,0.43,17,1
401,48.0,0.0,1.75,0.43,11.75,0.43,17,1
402,48.0,0.0,2.0,0.0,11.5,0.5,17,1
403,48.0,0.0,2.0,0.0,11.67,0.47,17,1
404,48.0,0.0,2.25,0.43,12.0,0.0,17,1
405,48.0,0.0,2.0,0.0,12.0,0.0,17,1
406,48.0,0.0,2.67,0.47,11.75,0.43,17,1
407,48.0,0.0,3.75,0.83,12.0,0.0,17,1
408,48.0,0.0,2.5,0.5,12.0,0.0,17,1
409,48.0,0.0,3.0,0.0,12.0,0.0,17,1
410,48.0,0.0,3.25,0.43,11.5,0.5,17,1
411,48.0,0.0,3.0,0.0,12.0,0.0,17,1
412,48.25,0.43,4.5,0.87,11.5,0.5,17,1
413,48.0,0.0,5.0,0.82,11.5,0.5,17,1
414,48.0,0.0,5.0,1.0,11.25,0.43,17,1
415,48.0,0.0,6.0,0.0,11.33,0.47,17,1
416,48.0,0.0,6.0,0.0,11.5,0.5,17,1
417,48.0,0.0,3.75,0.83,11.0,0.82,17,1
418,48.0,0.0,3.0,0.0,10.8,0.75,17,1
419,48.0,0.0,1.5,0.5,11.67,0.47,17,1
420,48.0,0.0,2.0,0.82,11.67,0.47,17,1
421,48.0,0.0,5.75,1.64,11.25,0.43,17,1
422,48.0,0.0,4.0,1.0,12.0,0.0,17,1
423,48.0,0.0,5.75,0.43,11.5,0.5,17,1
424,48.0,0.0,6.0,0.0,11.5,0.5,17,1
425,48.0,0.0,6.5,0.5,11.25,0.83,17,1
426,48.0,0.0,6.25,0.43,11.0,0.0,17,1
427,48.0,0.0,6.0,0.0,10.67,0.94,17,1
428,48.0,0.0,5.25,0.43,11.5,0.5,17,1
429,48.0,0.0,5.25,0.43,11.0,0.82,17,1
430,48.0,0.0,5.0,0.0,10.5,0.5,17,1
431,48.0,0.0,5.0,0.0,10.75,0.83,17,1
432,48.0,0.0,5.0,0.0,10.5,0.5,17,1
433,48.25,0.43,5.0,0.0,10.5,1.12,17,1
434,48.0,0.0,5.25,0.43,10.25,0.83,17,1
435,48.0,0.0,5.0,0.0,10.0,1.0,17,1
436,48.0,0.0,5.75,0.43,9.75,0.83,17,1
437,48.0,0.0,3.67,0.94,11.0,1.0,17,1
438,48.0,0.0,3.33,0.47,11.0,1.0,17,1
439,48.0,0.0,1.75,0.43,11.0,0.71,17,1
440,48.0,0.0,2.67,0.47,10.75,0.83,17,1
441,48.0,0.0,2.75,0.43,11.0,1.0,17,1
442,48.0,0.0,3.0,0.0,11.25,0.43,17,1
443,48.0,0.0,4.0,0.71,10.75,0.83,17,1
444,48.25,0.43,5.75,0.43,11.0,0.71,17,1
445,48.0,0.0,5.25,0.43,10.0,0.71,17,1
446,48.0,0.0,5.67,0.47,10.33,0.47,17,1
447,48.0,0.0,5.0,0.71,10.5,1.12,17,1
448,48.0,0.0,5.25,0.43,10.67,0.47,17,1
449,48.0,0.0,5.25,0.43,10.0,1.0,17,1
450,48.0,0.0,4.25,0.83,10.25,0.83,17,1
451,48.0,0.0,3.67,0.47,10.5,1.12,17,1
452,48.0,0.0,3.0,0.71,11.0,1.0,17,1
453,48.0,0.0,2.5,0.5,10.5,0.87,17,1
454,48.0,0.0,1.33,0.47,10.25,0.83,17,1
455,48.0,0.0,1.0,0.0,10.0,1.0,17,1
456,48.0,0.0,2.5,0.5,10.75,0.83,17,1
457,48.0,0.0,3.0,1.0,11.25,0.83,17,1
458,48.0,0.0,3.0,1.0,11.0,0.71,17,1
459,48.0,0.0,4.0,1.58,11.5,0.87,17,1
460,48.0,0.0,7.0,0.71,11.5,0.5,17,1
461,48.0,0.0,7.25,0.43,10.75,0.83,17,1
462,48.0,0.0,6.75,0.83,10.25,0.43,17,1
463,48.0,0.0,7.5,0.5,9.75,0.43,17,1
464,48.0,0.0,7.75,0.43,9.25,0.43,17,1
465,48.0,0.0,7.0,0.0,9.0,0.0,17,1
466,48.0,0.0,6.5,0.5,9.0,0.0,17,1
467,48.0,0.0,6.5,0.5,9.0,0.0,17,1
468,48.0,0.0,6.75,0.83,9.5,0.5,17,1
469,48.0,0.0,9.0,0.0,10.0,0.71,17,1
470,48.0,0.0,9.75,1.09,10.75,0.83,17,1
471,48.0,0.0,9.0,0.0,9.0,0.0,17,1
472,48.0,0.0,8.75,0.43,9.25,0.43,17,1
473,48.0,0.0,8.25,0.83,10.0,1.22,17,1
474,48.0,0.0,7.75,0.83,11.25,0.43,17,1
475,48.0,0.0,7.25,0.43,10.5,1.12,17,1
476,48.0,0.0,7.75,0.43,11.25,0.83,17,1
477,48.0,0.0,8.33,0.47,9.67,0.47,17,1
478,48.0,0.0,8.75,0.43,9.5,0.5,17,1
1,39.5,0.5,12.0,0.0,0.0,0.0,18,1
2,39.75,0.83,13.0,0.0,0.0,0.0,18,1
3,40.0,1.0,12.67,0.47,0.0,0.0,18,1
4,40.0,0.71,12.5,0.5,1.0,0.0,18,1
5,40.0,0.82,12.5,0.87,1.5,0.5,18,1
6,40.0,1.0,12.0,0.0,1.75,0.43,18,1
7,40.0,0.82,12.0,0.0,2.0,0.71,18,1
8,40.25,0.83,12.0,0.0,1.0,0.0,18,1
9,40.0,0.82,12.0,0.0,1.0,0.0,18,1
10,39.75,0.83,12.0,0.0,1.0,0.0,18,1
11,40.0,0.71,12.25,0.43,1.0,0.0,18,1
12,40.0,0.71,12.0,0.0,1.0,0.0,18,1
13,40.0,1.0,12.0,0.0,1.0,0.0,18,1
14,39.75,0.83,12.67,0.94,1.33,0.47,18,1
15,39.67,0.47,12.25,0.43,1.0,0.0,18,1
16,40.0,1.0,12.5,0.5,1.0,0.0,18,1
17,40.0,1.0,12.67,0.47,0.0,0.0,18,1
18,40.0,1.0,12.33,0.47,1.0,0.0,18,1
19,40.0,1.0,12.25,0.43,0.0,0.0,18,1
20,40.0,0.71,12.0,0.0,0.0,0.0,18,1
21,40.0,1.0,12.0,0.0,0.0,0.0,18,1
22,40.25,0.83,12.67,0.47,0.0,0.0,18,1
23,40.0,1.0,12.5,0.5,0.0,0.0,18,1
24,39.75,0.83,12.5,0.5,0.0,0.0,18,1
25,40.33,0.94,12.0,0.0,1.0,0.0,18,1
26,39.75,0.83,12.0,0.0,1.0,0.0,18,1
27,40.0,0.71,12.0,0.0,1.33,0.47,18,1
28,40.0,0.82,12.0,0.0,2.0,0.0,18,1
29,40.0,1.0,12.0,0.0,1.0,0.0,18,1
30,40.0,1.0,12.0,0.0,1.0,0.0,18,1
31,40.0,0.82,12.0,0.0,2.0,0.0,18,1
32,39.75,0.83,12.25,0.43,1.0,0.0,18,1
33,40.0,1.0,13.0,0.0,0.0,0.0,18,1
34,39.33,0.47,13.33,0.47,0.0,0.0,18,1
35,39.75,0.83,12.67,0.47,1.0,0.0,18,1
36,40.33,0.94,12.0,0.0,1.0,0.0,18,1
37,40.0,1.0,12.0,0.0,1.0,0.0,18,1
38,39.67,0.94,12.33,0.47,1.5,0.5,18,1
39,40.33,0.47,12.33,0.47,1.0,0.0,18,1
40,40.0,0.82,12.0,0.0,1.67,0.47,18,1
41,40.0,1.0,12.0,0.0,1.33,0.47,18,1
42,40.25,0.83,12.0,0.0,1.75,0.83,18,1
43,40.0,1.0,12.0,0.0,1.5,0.5,18,1
44,39.75,0.83,12.0,0.0,1.75,0.83,18,1
45,40.0,1.0,12.0,0.0,1.33,0.47,18,1
46,40.0,1.0,12.0,0.0,0.0,0.0,18,1
47,40.0,1.0,12.0,0.0,1.0,0.0,18,1
48,40.0,0.71,12.0,0.0,0.0,0.0,18,1
49,40.0,1.0,12.0,0.0,0.0,0.0,18,1
50,40.0,1.0,12.0,0.0,1.0,0.0,18,1
51,40.25,0.83,12.0,0.0,1.5,0.5,18,1
52,40.25,0.83,12.0,0.0,2.0,0.71,18,1
53,39.67,0.94,12.67,0.94,1.5,0.5,18,1
54,40.0,1.0,12.0,0.0,1.5,0.5,18,1
55,40.67,0.47,12.0,0.0,1.0,0.0,18,1
56,40.25,0.83,12.0,0.0,1.5,0.5,18,1
57,39.75,0.83,12.0,0.0,1.67,0.94,18,1
58,40.25,0.83,12.0,0.0,1.33,0.47,18,1
59,39.75,0.83,12.0,0.0,1.25,0.43,18,1
60,40.33,0.94,12.0,0.0,0.0,0.0,18,1
61,39.75,0.83,12.25,0.43,1.33,0.47,18,1
62,40.0,1.0,12.25,0.43,1.0,0.0,18,1
63,40.25,0.83,12.25,0.43,0.0,0.0,18,1
64,40.0,0.82,12.0,0.0,0.0,0.0,18,1
65,40.25,0.83,12.25,0.43,0.0,0.0,18,1
66,39.67,0.94,12.0,0.0,0.0,0.0,18,1
67,40.0,0.71,12.25,0.43,1.5,0.5,18,1
68,39.75,0.83,12.0,0.0,2.33,1.25,18,1
69,40.25,0.83,12.25,0.43,1.25,0.43,18,1
70,40.0,1.0,12.5,0.5,1.0,0.0,18,1
71,40.0,1.0,12.0,0.0,1.5,0.5,18,1
72,40.5,0.5,12.0,0.0,1.0,0.0,18,1
73,40.25,0.83,12.0,0.0,1.0,0.0,18,1
74,40.25,0.83,12.0,0.0,1.0,0.0,18,1
75,40.0,1.0,12.0,0.0,0.0,0.0,18,1
76,40.0,1.0,12.0,0.0,1.0,0.0,18,1
77,40.0,1.0,12.0,0.0,1.25,0.43,18,1
78,39.75,0.83,12.0,0.0,1.33,0.47,18,1
79,40.33,0.94,12.0,0.0,2.0,0.0,18,1
80,40.67,0.47,12.0,0.0,1.0,0.0,18,1
81,40.0,0.71,12.0,0.0,1.0,0.0,18,1
82,41.0,0.0,12.0,0.0,1.0,0.0,18,1
83,40.0,0.82,12.0,0.0,1.0,0.0,18,1
84,39.5,0.5,12.0,0.0,1.0,0.0,18,1
85,39.33,0.47,12.0,0.0,1.0,0.0,18,1
86,39.75,0.83,12.0,0.0,1.0,0.0,18,1
87,40.0,0.82,12.0,0.0,1.0,0.0,18,1
88,40.0,1.0,12.0,0.0,1.0,0.0,18,1
89,39.75,0.83,12.0,0.0,1.5,0.5,18,1
90,39.75,0.83,12.0,0.0,1.5,0.5,18,1
91,39.92,0.95,12.0,0.0,1.0,0.0,18,1
92,39.92,0.95,12.0,0.0,1.0,0.0,18,1
93,41.0,0.0,12.0,0.0,1.0,0.0,18,1
94,40.33,0.47,12.0,0.0,0.0,0.0,18,1
95,39.75,0.83,12.0,0.0,1.0,0.0,18,1
96,40.0,1.0,12.0,0.0,1.0,0.0,18,1
97,40.0,0.71,12.0,0.0,1.0,0.0,18,1
98,40.0,0.71,12.0,0.0,1.0,0.0,18,1
99,39.75,0.83,12.25,0.43,1.0,0.0,18,1
100,39.75,0.83,12.0,0.0,1.0,0.0,18,1
101,40.0,0.71,12.0,0.0,1.0,0.0,18,1
102,39.75,0.43,11.75,0.43,3.5,2.5,18,1
103,40.0,1.0,12.0,0.0,2.33,1.25,18,1
104,40.33,0.94,11.5,1.12,0.0,0.0,18,1
105,40.25,0.83,10.5,1.5,3.5,0.5,18,1
106,40.0,0.82,13.33,0.47,2.5,1.5,18,1
107,40.0,1.0,14.5,0.87,5.0,0.82,18,1
108,40.25,0.83,13.0,0.0,4.0,0.82,18,1
109,40.5,0.5,12.5,0.5,1.0,0.0,18,1
110,40.5,0.5,13.25,0.43,1.0,0.0,18,1
111,40.25,0.83,13.5,0.5,2.0,1.41,18,1
112,40.25,0.83,12.5,0.5,5.75,1.09,18,1
113,40.0,1.0,12.75,0.43,6.5,1.8,18,1
114,40.25,0.83,12.0,0.0,8.75,0.43,18,1
115,40.0,1.0,11.75,0.43,9.5,0.87,18,1
116,39.75,0.83,12.0,0.0,10.0,0.0,18,1
117,39.75,0.83,10.75,0.43,10.5,1.12,18,1
118,40.33,0.47,10.5,0.5,10.67,0.94,18,1
119,40.0,0.82,10.0,1.41,12.75,0.83,18,1
120,40.5,0.5,12.0,0.0,9.25,2.17,18,1
121,40.0,0.82,11.0,0.82,5.25,2.38,18,1
122,40.5,0.5,10.75,1.09,5.25,1.09,18,1
123,39.75,0.83,11.5,0.87,7.67,3.09,18,1
124,39.75,0.83,10.25,1.3,11.75,0.43,18,1
125,40.0,1.0,12.0,0.0,8.25,3.11,18,1
126,40.0,1.0,13.0,0.71,3.0,2.0,18,1
127,39.75,0.83,12.0,0.0,1.0,0.0,18,1
128,39.67,0.94,9.67,0.47,4.0,1.22,18,1
129,39.75,0.43,9.0,0.82,9.0,0.0,18,1
130,39.67,0.47,10.25,0.83,9.33,0.47,18,1
131,39.5,0.5,11.0,0.71,10.0,1.22,18,1
132,39.33,0.47,12.0,0.0,11.5,0.87,18,1
133,39.5,0.5,12.0,0.0,11.25,0.43,18,1
134,39.75,0.43,11.0,1.22,12.0,1.22,18,1
135,39.5,0.5,12.0,0.0,6.5,2.18,18,1
136,39.5,0.5,12.0,0.0,6.0,0.82,18,1
137,39.5,0.5,12.0,0.0,7.0,0.71,18,1
138,39.75,0.83,12.0,0.0,6.67,0.94,18,1
139,39.5,0.5,11.0,1.41,4.33,2.49,18,1
140,40.0,1.0,10.0,0.82,2.0,1.0,18,1
141,40.0,0.71,11.5,0.5,4.33,1.25,18,1
142,39.67,0.47,12.0,0.0,1.0,0.0,18,1
143,39.4,0.49,12.0,0.0,2.6,1.5,18,1
144,39.67,0.47,12.0,0.0,4.0,0.0,18,1
145,39.33,0.47,10.0,1.63,11.0,1.73,18,1
146,39.5,0.5,11.75,0.43,7.25,1.3,18,1
147,39.5,0.5,11.67,0.47,8.0,0.71,18,1
148,39.5,0.5,12.0,0.0,8.33,0.47,18,1
149,39.5,0.5,12.0,0.0,8.25,0.83,18,1
150,39.5,0.5,12.0,0.0,7.33,0.47,18,1
151,39.5,0.5,12.0,0.0,9.25,0.43,18,1
152,39.67,0.47,11.25,1.3,12.33,0.47,18,1
153,39.5,0.5,11.5,0.87,10.0,1.63,18,1
154,39.5,0.5,12.0,0.0,7.67,0.47,18,1
155,39.33,0.47,12.0,0.0,7.75,0.43,18,1
156,39.33,0.47,12.0,0.0,7.0,0.71,18,1
157,39.5,0.5,12.0,0.0,6.25,0.83,18,1
158,39.5,0.5,12.0,0.0,6.0,0.82,18,1
159,39.5,0.5,12.75,0.43,7.0,0.0,18,1
160,39.5,0.5,12.75,0.43,6.0,0.0,18,1
161,39.5,0.5,13.0,0.0,7.0,1.0,18,1
162,40.0,0.0,12.67,0.47,6.0,0.71,18,1
163,39.5,0.5,12.33,0.47,5.33,0.47,18,1
164,39.5,0.5,13.0,1.22,5.75,0.43,18,1
165,39.75,0.83,13.0,0.71,5.75,1.09,18,1
166,40.0,0.82,13.0,0.0,6.33,0.47,18,1
167,39.5,0.5,13.5,0.5,5.75,0.83,18,1
168,39.5,0.5,13.0,0.0,7.5,0.5,18,1
169,39.5,0.5,13.0,0.71,7.25,1.09,18,1
170,39.5,0.5,12.0,0.0,7.5,0.5,18,1
171,39.33,0.47,12.0,0.0,5.33,0.47,18,1
172,39.5,0.5,12.0,0.0,3.5,0.5,18,1
173,39.67,0.94,12.0,0.0,4.5,0.5,18,1
174,39.33,0.47,12.0,0.0,7.25,0.83,18,1
175,39.75,0.43,12.0,0.0,6.33,0.47,18,1
176,39.5,0.5,12.0,0.0,6.75,0.83,18,1
177,39.75,0.83,12.0,0.0,6.67,0.47,18,1
178,39.5,0.5,12.0,0.0,6.33,0.47,18,1
179,39.67,0.47,12.0,0.0,8.0,0.82,18,1
180,39.5,0.5,12.0,0.0,6.0,1.58,18,1
181,39.5,0.5,12.25,0.43,2.33,0.47,18,1
182,39.5,0.5,12.33,0.47,4.0,0.0,18,1
183,39.5,0.5,12.0,0.0,3.5,1.12,18,1
